Sourceid,Title,SJR,field,octile
12066,Journal of the American Medical Directors Association,2.139,27,8
12127,Behaviour Research and Therapy,2.619,27,8
12191,Journal of Arthroplasty,2.373,27,8
12198,Journal of Bone and Joint Surgery - Series A,2.722,27,8
12211,Journal of Bone and Mineral Research,2.808,27,8
12218,Journal of Head Trauma Rehabilitation,1.545,27,8
12235,Journal of Neurotrauma,2.101,27,8
12344,"Scandinavian Journal of Work, Environment and Health",1.596,27,8
12354,The Lancet Oncology,16.085,27,8
12391,Lung Cancer,1.75,27,8
12429,Molecular Cancer,2.778,27,8
12430,Molecular Cancer Research,2.428,27,8
12435,Molecular Cancer Therapeutics,2.755,27,8
12455,Molecular Therapy,3.141,27,8
12459,Journal of the National Cancer Institute,5.488,27,8
12461,Journal of the National Cancer Institute. Monographs,2.543,27,8
12464,Nature Reviews Cancer,23.53,27,8
12499,Neuro-Oncology,4.064,27,8
12531,Oncologist,2.36,27,8
12549,BJOG: An International Journal of Obstetrics and Gynaecology,2.111,27,8
12611,Drug Resistance Updates,3.986,27,8
12628,Oral Oncology,1.912,27,8
12675,International Journal of Eating Disorders,1.85,27,8
12697,International Journal of Obesity,2.65,27,8
12700,Nucleus,2.084,27,8
12705,Fertility and Sterility,2.25,27,8
12711,Multivariate Behavioral Research,2.401,27,8
12716,Journal of Nutrition,2.191,27,8
12719,Journal of Nutritional Biochemistry,1.678,27,8
12721,Journal of Parenteral and Enteral Nutrition,1.58,27,8
12773,British Journal of Mathematical and Statistical Psychology,3.074,27,8
12841,Clinical Child and Family Psychology Review,2.086,27,8
12854,Clinical Psychology Review,5.226,27,8
13037,Annual Review of Biomedical Engineering,4.251,27,8
13042,Plant Molecular Biology,1.737,27,8
13065,Prostate Cancer and Prostatic Diseases,2.149,27,8
13068,Spine,1.736,27,8
13069,Psycho-Oncology,1.667,27,8
13120,Seminars in Oncology,2.099,27,8
13121,Seminars in Radiation Oncology,2.149,27,8
13124,"Trauma, Violence and Abuse",1.825,27,8
13140,Epidemiologic Reviews,4.505,27,8
13213,European Journal of Epidemiology,3.228,27,8
13266,American Journal of Ophthalmology,3.184,27,8
13345,Nutrition Reviews,2.499,27,8
13356,Health Economics,1.533,27,8
13363,Obesity Reviews,4.184,27,8
13408,Health Services Research,2.265,27,8
13442,Psychological Assessment,1.962,27,8
13487,Depression and Anxiety,2.934,27,8
13491,Development and Psychopathology,2.068,27,8
13502,Developmental Review,2.8,27,8
13679,Ear and Hearing,1.735,27,8
13736,British Journal of Ophthalmology,2.173,27,8
13816,Cornea,1.578,27,8
13844,Documenta Ophthalmologica,1.744,27,8
13945,Investigative Ophthalmology and Visual Science,2.058,27,8
14075,Emotion,2.151,27,8
14077,Psychotherapy,1.631,27,8
14151,Molecular and Cellular Proteomics,3.453,27,8
14155,Molecular Genetics and Metabolism,1.642,27,8
14161,Molecular Plant-Microbe Interactions,1.935,27,8
14166,Journal of Health Economics,2.864,27,8
14179,Annals of Neurology,5.706,27,8
14250,Australian and New Zealand Journal of Psychiatry,1.801,27,8
14253,Progress in Histochemistry and Cytochemistry,1.73,27,8
14272,Stem Cells,2.796,27,8
14277,Health Psychology,1.775,27,8
14280,Protein Science,1.652,27,8
14313,Bipolar Disorders,2.354,27,8
14317,Brain,5.858,27,8
14344,Brain Pathology,2.265,27,8
14364,British Journal of Psychiatry,2.844,27,8
14478,Journal of Cataract and Refractive Surgery,1.799,27,8
