aff_id,occurrence
60027363,16352
60002746,9427
60019499,9175
60000905,9116
60008134,8932
60016849,8631
60026553,6180
60001604,5229
60029929,4857
60104653,4696
60001422,4653
60016782,4521
60014232,4336
60025709,4153
60019578,4060
60031004,3855
60012311,3781
60009860,3779
60123796,3660
60015481,3613
60010348,3584
60022148,3568
60025272,3360
60028333,3326
60025063,3267
60019118,3233
60010365,3210
60002049,3165
60025278,3164
60014966,3148
60025038,3090
60031101,3067
60015682,3003
60102125,2991
60022195,2963
60015150,2897
60019533,2876
60005037,2853
60025084,2808
60069716,2805
60033316,2787
60026851,2785
60023691,2736
60001576,2731
60030840,2699
60004518,2681
60002494,2681
60007174,2599
60011520,2583
60025778,2577
60032499,2576
60087826,2562
60007249,2562
60025858,2533
60030318,2490
60030612,2484
60031806,2454
60017161,2435
60013682,2424
60003970,2421
60012708,2403
60028717,2392
60009507,2373
60017060,2303
60021199,2289
60002952,2273
60027245,2268
60030521,2250
60006297,2223
60021182,2222
60002441,2209
60001602,2208
60104012,2207
60003771,2179
60027550,2135
60017059,2122
60032350,2121
60033100,2094
60023020,2093
60005248,2092
60029622,2087
60009512,2072
60013314,2045
60031913,2016
60015543,1945
60017705,1945
60106017,1944
60025111,1934
60017994,1931
60023578,1930
60011001,1929
60014439,1918
60009982,1915
60029306,1888
60005247,1887
60029616,1880
60003500,1870
60001117,1828
60016648,1827
60019295,1821
60018869,1800
60013141,1785
60025761,1785
60028897,1780
60016908,1777
60005455,1771
60007457,1756
60032838,1744
60020351,1744
60006988,1734
60031031,1727
60030162,1727
60000656,1720
60018308,1717
60019793,1714
60012614,1710
60007997,1710
60000481,1707
60017293,1706
60032179,1680
60108904,1673
60026245,1669
60001001,1649
60003711,1643
60014334,1627
60019722,1602
60030835,1586
60032114,1560
60029170,1551
60029445,1536
60010884,1535
60106629,1533
60105037,1533
60005429,1529
60073652,1520
60030319,1520
60103368,1515
60019616,1514
60001255,1512
60032619,1502
60008724,1501
60024322,1499
60102124,1494
60028218,1490
60024542,1490
60032724,1480
60023588,1475
60017246,1467
60016605,1460
60007363,1453
60000221,1446
60005244,1439
60003858,1436
60012256,1428
60020304,1427
60013959,1426
60009343,1423
60008734,1414
60007711,1408
60104665,1400
60012259,1399
60004156,1392
60021119,1390
60006183,1384
60002483,1375
60028950,1371
60104289,1368
60004582,1366
60028186,1362
60032942,1353
60121699,1348
60007774,1347
60024007,1344
60001997,1333
60016521,1329
60031941,1325
60020486,1308
60073471,1304
60018353,1301
